text,rating,label3,label5,lang
"My favorite hair treatment! — I have been buying this for a very good friend of mine.<br />She is a beautifully exotic women with long hair way past her waist.<br />Here is what she thinks of this product:<br /><br />I am Indian and always loved Parachute oil. This particular formula is my favorite as it contains only natural ayurvedic oils to aid in healthy hairs and scalp . Every night I massage my hairs and scalp with this oil. It is relaxing but also beneficial. With the help of Parachute Advansed Ayurvedic hair oil and very strict hair care regime I do not experience any hair fall, and my hairs thick, shiny and long.<br /><br />I highly recommend this seller as the price is very good for the quantity and the product quality is superb.",5.0,2,4,en
"It's 100% recommendation to everybody to buy this hair — I haven't used it yet but hair looks great, magnificent and beautiful",5.0,2,4,en
Not great — All of these bands seem to stretch and unravel after one or two uses. I wouldn't purchase again.,1.0,0,0,en
Oh the burn — I bought this to keep my koojons nice and smooth and to get away from a razor. It does remove hair but it will also scorch the rooster eggs!,2.0,0,1,en
It works — The Male side being so stiff it interferes with opening the seats.,2.0,0,1,en
Inlove❣️❣️ — I’m I love wit dis hair 😍😍😍 no shedding install it as soon as I got it 🤫😬😬😬 will definitely be purchasing again,5.0,2,4,en
Four Stars — great product at a great price.,4.0,2,3,en
Crappy — These do not transfer well. Not worth the money.,1.0,0,0,en
"Great look, feel & value! — AMAZING! Hair looks and feels great. Can’t beat it for the price!!! So many compliments!!",5.0,2,4,en
Beautiful — Purchased as a birthday gift for one of my daycare kids. Quality weight. The appearance is much prettier in person. Bought the pink one. Very delicate. Will buy again for other kids.,5.0,2,4,en
"Love these — I am in love with these mini chapsticks! They work so well and even my little guy doesn't mind using them, and he is picky!!! I love that since they are so small, if I lose one, I am not worried about it. They moisturize my lips very well and I love the way they smell. I would for sure buy them again!",5.0,2,4,en
"Easy to use — I love how I don't have to apply heat on my hair. The roller is easy to use. And it comes with 1 hair claw, 2 hair clips and 2 pony tails.",5.0,2,4,en
"Not what I expected — It doesn’t get very hot at all, takes 45minutes to straighten my hair! It’s not worth what you pay.<br /><br />To add to this review, I’ve had it for 2 days now and I still don’t like it! I think I dislike it more now then I did when I first got it! As I’ve said it doesn’t even get hot enough to straighten your hair. Do not buy this",1.0,0,0,en
"Working well for over a year. — I use these brushes alot. Sometimes the ferrules have detatched from the handle, but that's an easy fix with a lil super glue. I don't have any problems with shedding and I've had the brushes for over a year; they hold up pretty well. the eyeshadow brushes work great but most are larger than i prefer. I love the tinier brushes they work great. the case is nice too. No strange smells.<br /><br />My only gripe is the ferrules come loose so consider that, but it doesnt' bother me bc its such an easy fix",4.0,2,3,en
Color: mustard the courage — Love this color. Opaque in 2 coats. Perfect for autumn🍁🍂🍃🍂🍁,5.0,2,4,en
"Not worth the money — So many steps to use. Blow drying, straightening the hair. Way too much work. Returned before opening and got the Alex brand which we are very happy with.",1.0,0,0,en
I love these. I add them to my yogurt — I love these. I add them to my yogurt.,5.0,2,4,en
"This hair is BEAUTIFUL! Finally :) — If you have been searching and searching for a hair band or clip in or any extensions made of good quality, join the club.<br />I finally found Bella, the product was well made and the hair is BEAUTIFUL!! Soft and real. You will be so happy.",5.0,2,4,en
Great company and product — Love the product...KKKBB is quick and great to do biz with!!! Will use every day...much more natural than powder blush!,5.0,2,4,en
"A great alternative to the Clarisonic! — I chose Elishacoy over the Clarisonic brand primarily due to the price difference as this 3D spin cleaner is cheaper. I don't know if I'm missing out on the Sonic benefits or any greater advantages that the Elishacoy may lack, but this cleaner does the job. (You can honestly see and feel the difference in your skin quality right after!) I received the older version that only spins clockwise compared to the new version that spins 360 degrees in both directions and glows green or red indicating low speed or high speed.<br /><br />Pros: 2 speed settings, detachable brush, easy to use and clean, portable, lightweight, includes batteries, gentle bristles for everyday use, and the cap has holes for ventilation.<br /><br />Cons: non-rechargeable or battery-operated and it is not completely waterproof (but there is a silicon covering over the battery area for gripping ability and to prevent water from seeping in).",5.0,2,4,en
"Small images! Otherwise, normal temporary tattoos — The 2.36&#34; x 4.13&#34; sheet is the image *as pictured.* Meaning each image is 1-1.5 inches long at its widest point. Disappointing, as I thought that the individual images would be larger, but I can't fault them as it's *technically* correct.<br /><br />Otherwise, these are standard temporary tattoos. Mine rubbed off in about two days, but was mostly vibrant for that time.",3.0,1,2,en
Love this item — I bought it because I have sciatica and it's hard for me to bend down.I Love this product,5.0,2,4,en
"Makes my wife VERY HAPPY! That means my son and I are happy — Makes my wife VERY HAPPY! That means my son and I are happy, too!!!",5.0,2,4,en
"Heavy duty plates — Beautiful, heavy duty plates and came with protective cover perfectly intact! Very impressed.",5.0,2,4,en
Get it — Love it,5.0,2,4,en
Nice and moisturizing. — Love the nice scent!,5.0,2,4,en
This stuff is awesome. I had some brown spots from line getting ... — This stuff is awesome. I had some brown spots from line getting on my skin. It caused hyper pigmentation. This stuff over a few weeks remove it!!,5.0,2,4,en
